El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho,Dev.,M,Sp,Vp,In,Time,Latitude,Longitude,,,,,,,,,,,,,,,,,,TM1
Mixed / non conventional,19,20,15,16,47.92,0,0,-54.16,-60.462,237.805,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,7,12,66.68,0,0,-75.61,-28.927,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,12,16,46.75,0.04,0,23.55,-115.998,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,16,11,47.68,0,0,89.28,125.479,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,11,15,47.43,0.03,0,-34.29,-64.913,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,15,10,48.5,0.04,0,-22.62,71.476,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,10,13,55.46,0.03,0,-36.9,-26.688,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,13,14,51.56,0,0,-35.14,-18.609,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,14,9,56.18,0.03,0,69.47,51.612,238.107,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,10,14,53.78,0.03,0,-73.05,-45.338,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,14,15,41.39,0,0,94.97,-26.167,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,15,13,45.11,0,0,-59.09,44.814,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,13,16,46.7,0.03,0,5.41,-105.444,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,16,17,34.17,0,0,117.36,-108.023,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,17,12,39.71,0,0,-139.78,224.168,238.347,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,17,13,39.39,0.03,0,-122.08,213.672,238.591,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,13,18,31.17,0.05,0,103.04,-563.62,238.591,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,18,14,30.76,0.03,0,-138.06,545.028,238.591,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,14,17,38.52,0,0,155.33,-195.185,238.794,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,17,18,27.65,0.05,0,-20.34,-350.257,238.794,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,18,15,30.36,0.06,0,-40.73,519.256,238.794,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,15,16,47.91,0.03,0,-53.97,-60.689,238.794,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,16,21,63.83,0,0,-207.9,1415.095,238.794,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,21,17,60.12,0,0,321.5,-1524.917,239.046,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,17,22,44.55,0,0,-102.15,565.023,239.046,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,22,18,36.1,0,0,80.57,-915.71,239.046,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,18,23,35.81,0.03,0,-142.91,794.661,239.046,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,20,18,21,49.3,0.02,0,-296.76,1877.366,239.286,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,19,22,13,16,46.68,0.03,0,2.96,-143.904,174.333,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,20,4,1,53.04,0,0,16.25,-835.584,194.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,20,1,5,48.29,0,0,-29.35,1015.652,194.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,2,20,1,6,47.49,0.06,0,33.01,1131.039,194.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,1,0,80.66,0,0,-67.94,0.874,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,0,2,31.13,0,0,273.4,-0.73,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,2,3,157.97,0,0,-257.3,-2.348,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,3,4,77.05,0,0,36.88,-1.36,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,5,77.04,0,0,-11.74,-1.632,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,5,6,85.72,0,0,65.93,-2.205,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,6,7,69.64,0,0,-31.23,-2.204,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,8,53.92,0,0,-98.33,-2.134,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,8,9,52.31,0,0,76.73,-2.634,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,10,68.7,0,0,3.17,-4.498,271.502,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,0,3,80.95,0,0,13.96,-3.107,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,3,1,80.61,0,0,52.42,2.22,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,1,2,70.15,0,0,100.81,-0.888,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,2,4,81.33,0,0,-115.14,-2.649,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,7,77.51,0,0,22.39,-6.098,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,5,77.73,0,0,-33.77,4.467,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,5,8,68.11,0,0,-64.37,-6.613,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,8,6,62.03,0,0,130.39,4.425,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,6,9,57.49,0,0,-53.05,-7.001,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,11,59.07,0,0,57.81,-9.038,271.919,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,1,79.35,0,0,13.88,3.594,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,1,5,78.34,0,0,-26.21,-5.213,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,5,2,79.73,0,0,90.74,4.295,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,2,6,81.93,0,0,-24.87,-6.529,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,6,3,80.9,0,0,-90.04,5.239,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,3,7,77.87,0,0,59.26,-7.517,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,9,52.67,0,0,-21.6,-4.752,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,12,56.72,0.03,0,-51.2,-15.524,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,12,8,56.08,0,0,-25.21,18.183,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,8,10,61.75,0,0,79.96,-7.176,272.394,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,1,78.34,0,0,13.75,3.551,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,1,6,80.89,0,0,38.99,-7.476,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,6,3,81.07,0,0,-89.66,5.255,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,3,5,77.11,0,0,25.11,-3.007,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,5,2,79.39,0,0,72.08,4.28,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,2,7,78.7,0,0,-37.65,-8.777,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,10,59.63,0,0,-18.77,-9.305,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,10,11,51.8,0,0,54.43,-4.54,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,11,8,57.57,0,0,-133.69,11.74,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,8,13,51.26,0.03,0,42.7,-25.454,272.587,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,3,8,70.81,0,0,-39.9,-9.666,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,8,4,70.06,0,0,76.6,8.321,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,7,77.58,0,0,22.34,-6.128,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,10,59.74,0,0,-18.73,-9.335,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,10,5,64.57,0.13,0,-14.7,13.814,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,5,9,62.83,0,0,12.63,-9.306,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,6,57.38,0,0,52.81,7.014,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,6,11,58.51,0.08,0,4.1,-16.139,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,11,12,53.62,0,0,-107.69,-6.471,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,12,13,42.21,0,0,16.97,-7.277,272.975,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,4,9,64.65,0,0,-0.21,-10.969,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,12,56.73,0.03,0,-51.09,-15.583,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,12,7,55.9,0.03,0,73.21,20.417,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,7,11,56.88,0.11,0,34.93,-13.902,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,11,14,46.12,0,0,-126.93,-25.481,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,14,10,46.95,0.03,0,73.92,30.067,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,10,6,61.56,0,0,50.03,11.595,273.392,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,13,9,51.17,0.03,0,33.92,22.912,273.641,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,9,14,48.98,0,0,-70.61,-34.632,273.641,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,14,12,44.01,0,0,20.19,19.014,273.641,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,12,15,40.44,0.03,0,70.41,-34.246,273.641,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,15,10,42.93,0,0,-16.16,45.322,273.641,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,10,13,48.09,0.05,0,-37.96,-18.373,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,13,14,45.27,0,0,-36.14,-11.744,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,14,15,36.77,0.05,0,90.23,-15.263,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,15,11,42.1,0.04,0,37.08,40.775,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,11,16,40.56,0.03,0,-89.3,-68.742,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,16,12,39.55,0,0,-17.11,62.238,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,12,17,33.69,0.03,0,125.3,-101.963,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,17,18,21.76,0.04,0,-27.41,-79.022,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,18,19,58.19,0.03,0,-60.45,-845.291,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,19,22,42.11,0.04,0,-258.48,1835.004,273.82,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,10,13,48.18,0.07,0,-38.01,-18.43,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,13,15,39.93,0.04,0,53.27,-26.969,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,15,16,38.55,0.03,0,-51.87,-28.034,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,16,14,37.88,0.03,0,-36.95,43.294,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,14,17,31.97,0,0,144.56,-83.043,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,17,22,35.82,0.03,0,-340.22,911.877,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,22,18,34.05,0.05,0,312.75,-990.701,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,18,23,33.35,0.03,0,-119.53,485.1,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,23,19,45.78,0,0,57.83,-1331.777,274.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,16,13,39.23,0.03,0,-1.55,55.09,274.473,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,13,17,33.16,0.04,0,107.93,-94.858,274.473,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,13,18,26.78,0.05,0,84.78,-174.205,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,18,14,26.01,0.04,0,-120.7,162.417,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,14,19,48.54,0.05,0,50.88,-1010.363,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,19,15,48.78,0.03,0,38.57,994.955,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,15,16,38.47,0.05,0,-51.89,-28.029,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,16,17,27.33,0.04,0,106.75,-39.817,274.646,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,15,18,25.24,0.05,0,36.5,-147.298,274.983,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,18,16,23.35,0.03,0,-87.42,119.221,274.983,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,21,16,19,49.16,0.03,0,12.8,-968.127,274.983,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,20,23,14,17,37.33,0.04,0,141.78,-106.098,160.737,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,21,5,2,48.22,0.05,0,42.14,-484.009,123.696,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,21,2,6,46.37,0.07,0,17.76,621.382,123.696,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,3,21,2,7,45.26,0.04,0,-12.39,687.786,124.185,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,1,0,109.95,0,0,-66.8,0.73,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,0,2,104.91,0,0,70.42,-1.504,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,2,3,-76.59,0,0,199.14,0.687,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,3,4,267.16,0,0,-216.13,-2.82,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,4,5,102.77,0,0,-11.58,-1.288,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,5,6,119.91,0,0,63.58,-1.804,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,7,96.39,0,0,-30.48,-1.761,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,8,73.89,0,0,-98.73,-1.661,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,8,9,72.34,0,0,79.35,-2.033,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,10,96.11,0,0,2.46,-3.438,192.826,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,0,3,104.2,0,0,173.58,-2.434,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,3,1,103.74,0,0,-108.25,1.733,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,1,2,96.56,0,0,3.32,-0.745,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,2,4,107.5,0,0,-16.25,-2.105,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,4,6,111.84,0,0,51.56,-3.092,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,8,83.77,0,0,-129.37,-3.422,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,8,5,93.68,0,0,66.76,5.239,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,5,9,86.5,0,0,13.06,-7.275,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,7,73.41,0,0,19.96,3.722,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,10,83.23,0,0,-17.32,-7.205,193.292,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,1,4,105.75,0,0,-14.66,-2.893,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,4,7,105.08,0,0,21.4,-4.841,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,2,106.57,0,0,-4.87,7.001,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,2,5,106.63,0,0,-26.92,-3.436,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,5,3,103.02,0,0,104.9,2.391,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,3,6,109.46,0,0,-41.41,-4.195,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,9,79.45,0,0,-49.96,-5.497,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,11,84.36,0,0,53.07,-6.974,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,11,8,81.2,0,0,-131.96,9.006,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,8,10,85.92,0,0,81.89,-5.515,193.764,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,2,6,109.87,0,0,36.04,-5.213,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,3,109.27,0,0,25.98,4.196,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,3,7,104.86,0,0,-55.77,-5.956,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,4,105.74,0,0,-20.46,4.882,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,4,8,95.28,0,0,-78.38,-6.556,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,8,12,80.09,0.03,0,28.82,-13.902,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,12,9,81.49,0.03,0,51.3,11.838,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,13,73.67,0.04,0,-35.11,-17.027,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,13,10,69.64,0.05,0,37.65,13.587,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,10,5,89.39,0.07,0,-14.44,10.772,194.179,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,3,8,96.25,0,0,-144.96,-7.661,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,8,13,73.67,0.05,0,44.04,-19.149,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,13,10,69.51,0.05,0,37.94,13.587,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,10,6,85.18,0,0,47.9,8.991,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,9,79.33,0,0,-49.57,-5.511,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,4,88.73,0,0,-0.74,8.633,194.553,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,6,11,81.65,0.18,0,1.3,-12.473,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,11,7,79.77,0.05,0,-32.13,10.713,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,10,82.99,0,0,-16.79,-7.245,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,10,14,69.17,0.05,0,-74.19,-22.062,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,14,9,72.04,0.12,0,72.56,25.581,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,9,12,81.58,0.04,0,-50.71,-11.898,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,12,13,60.46,0,0,15.72,-5.211,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,13,15,60.3,0.06,0,49.96,-18.56,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,15,16,57.37,0.05,0,-50.75,-16.952,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,16,17,36.32,0.04,0,103.46,-18.779,194.922,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,7,12,79.27,0.07,0,-70.51,-15.638,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,12,11,77.81,0,0,102.66,4.884,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,11,10,74.21,0,0,-49.28,3.493,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,10,15,63.89,0.03,0,11.97,-32.227,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,15,14,54.65,0.08,0,-86.06,10.107,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,14,13,68.51,0,0,37.24,8.447,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,13,16,58.9,0.07,0,-1.36,-35.586,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,16,19,44.45,0.04,0,5.6,-184.164,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,19,18,52.93,0,0,68.99,137.045,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,18,17,27.29,0.12,0,29.11,28.261,195.222,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,14,11,68.34,0.06,0,122.8,18.645,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,11,15,62.84,0.07,0,-37.31,-28.788,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,15,12,60.39,0.03,0,-64.01,23.867,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,12,16,59.14,0.03,0,13.82,-40.903,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,16,20,66.75,0.03,0,-7.17,-969.56,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,20,17,67.89,0.04,0,110.27,950.806,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,17,13,48.51,0.05,0,-100.63,54.524,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,13,18,38.24,0.06,0,72.22,-82.645,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,18,23,60.91,0.03,0,-264.51,1105.808,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,23,19,59.92,0.04,0,196.38,-1243.294,195.559,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,11,16,60.76,0.06,0,-89.01,-45.911,195.853,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,16,14,56.41,0.07,0,-35.08,27.213,195.853,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,14,12,65.3,0,0,22.12,13.731,195.853,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,12,17,49.38,0.03,0,115.88,-59.859,195.853,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,17,14,46.01,0.05,0,-137.5,46.168,196.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,14,18,36.46,0,0,107.91,-74.52,196.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,18,15,34.63,0.03,0,-21.99,64.343,196.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,15,19,45.31,0.03,0,-46.1,-202.069,196.133,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,21,22,19,20,75.68,0.03,0,-16.86,-787.427,196.133,500,0,0,,,,,,,,,,,,,,,,,,40
